,0
901,9.4908085
902,9.267517
903,9.56433
904,14.066257
905,4.2536044
906,2.9315958
907,4.49984
908,7.903221
909,6.3367634
910,14.390125
911,12.664514
912,17.306324
913,11.876813
914,10.099315
915,14.58384
916,15.12039
917,16.926638
918,14.786584
919,8.082394
920,8.630031
921,6.0172863
922,4.9663663
923,10.235082
924,14.1374445
925,9.549647
926,9.085324
927,14.963057
928,15.213479
929,10.558875
930,14.077568
931,4.8149037
932,14.0957
933,14.699318
934,15.8744135
935,13.368731
936,24.187208
937,14.298397
938,15.172994
939,8.645302
940,10.491438
941,21.97831
942,15.941089
943,19.22358
944,18.942987
945,23.64309
946,24.00042
947,17.103975
948,9.073187
949,21.531233
950,22.332726
951,20.984114
952,15.313763
953,13.814094
954,10.946983
955,13.557368
956,11.989818
957,12.133788
958,8.873908
959,14.994226
960,13.799067
961,5.6709247
962,11.086808
963,7.980754
964,7.607043
965,10.925824
966,15.997912
967,11.697547
968,13.869536
969,13.29836
970,18.286995
971,16.229671
972,12.364557
973,21.910889
974,13.400366
975,17.13217
976,8.249494
977,18.818457
978,20.356485
979,21.847105
980,16.747658
981,14.328745
982,19.29767
983,23.270031
984,19.171066
985,16.303852
986,15.532486
987,11.411694
988,9.682891
989,10.902423
990,8.884535
991,13.777147
992,16.798832
993,12.991739
994,14.087372
995,6.3797274
996,14.718898
997,10.482793
998,17.028708
999,16.319479
1000,16.125957
1001,14.42757
1002,14.333947
1003,7.4732265
1004,14.841348
1005,12.29312
1006,13.802355
1007,12.919977
1008,20.96534
1009,16.698887
1010,9.557453
1011,15.576728
1012,14.964954
1013,7.0187674
1014,7.606823
1015,5.4942613
1016,12.300278
1017,16.211617
1018,8.848039
1019,11.175846
1020,9.648083
1021,5.165603
1022,15.687257
1023,4.8002386
1024,9.935447
1025,10.260473
1026,10.681205
1027,13.167813
1028,2.8062687
1029,10.784296
1030,7.6210012
1031,4.1953225
1032,11.243563
1033,7.2184024
1034,4.9170976
1035,3.4954975
1036,8.006357
1037,4.411702
1038,4.6584635
1039,8.474162
1040,9.770994
1041,5.871706
1042,6.614032
1043,12.079712
1044,3.1648967
1045,6.060798
1046,2.3376198
1047,5.817235
1048,4.9255943
1049,9.115047
1050,10.200973
1051,3.090693
1052,6.1304893
1053,5.4263825
1054,5.2709494
1055,5.0729756
1056,4.6323886
1057,6.854478
1058,12.747986
1059,11.529538
1060,9.088091
1061,11.50834
1062,4.5902762
1063,3.9365923
1064,4.937441
1065,7.92804
1066,5.9734836
1067,8.381769
1068,6.1796064
1069,1.5809169
1070,5.2525377
1071,16.28906
1072,38.343735
1073,45.878708
1074,155.95955
1075,187.78313
1076,58.498238
1077,59.6943
1078,71.07247
1079,77.61319
1080,48.402702
1081,38.135433
1082,28.988113
1083,25.38359
1084,17.981064
1085,22.95896
1086,11.4854765
1087,7.5222564
1088,13.4461975
1089,5.15298
1090,9.874823
1091,13.429253
1092,6.138937
1093,9.110064
1094,2.6439302
1095,5.8954744
1096,15.470854
1097,22.523584
1098,4.797312
1099,14.590819
1100,13.737551
1101,3.1960204
1102,7.100155
1103,7.932963
1104,2.4675188
1105,11.810686
1106,6.858325
1107,14.276534
1108,4.6291265
1109,13.996293
1110,12.151645
1111,7.6315875
1112,9.223934
1113,5.5228815
1114,8.82473
1115,7.205018
1116,9.782894
1117,4.548153
1118,11.027251
1119,8.743922
1120,6.038258
1121,6.5830503
1122,4.671565
1123,1.5762095
1124,5.2290816
1125,8.131061
1126,6.983891
1127,8.416225
1128,4.392026
1129,2.6047702
1130,7.031757
1131,5.439019
1132,8.092117
1133,4.80179
1134,6.16811
1135,9.27557
1136,5.1686926
1137,2.6871157
1138,5.2672186
1139,2.7349696
1140,6.2680383
1141,7.7834535
1142,2.0655053
1143,7.8614016
1144,6.2790594
1145,5.4771953
1146,7.107035
1147,5.2676682
1148,6.4200835
1149,8.079991
1150,8.777245
1151,10.418586
1152,4.3820486
1153,6.487056
1154,5.1575875
1155,3.8253906
1156,9.751372
1157,1.2857279
1158,2.8070152
1159,6.390629
1160,10.024063
1161,7.387689
1162,4.3126507
1163,5.5785613
1164,6.087624
1165,3.7101748
1166,4.50867
1167,4.808609
1168,6.281341
1169,3.6031036
1170,8.055246
1171,7.3022823
1172,5.8001432
1173,6.895241
1174,5.1912622
1175,7.112908
1176,7.998076
1177,4.899859
1178,7.691585
1179,7.5680337
1180,4.74308
1181,6.104728
1182,5.039487
1183,5.907307
1184,2.3778627
1185,3.8783894
1186,3.9003975
1187,2.2867749
1188,6.9908395
1189,1.0981499
1190,1.734052
1191,7.403839
1192,4.432878
1193,5.055422
1194,4.3775544
1195,6.2665806
1196,3.6791842
1197,2.563936
1198,4.50239
1199,2.1884174
1200,5.676484
1201,5.5295343
1202,7.9918776
1203,2.1418395
1204,2.4962468
1205,2.4721282
1206,9.441116
1207,3.529833
1208,4.8202844
1209,5.339803
1210,6.0547805
1211,7.4014916
1212,1.4988433
1213,6.154748
1214,3.5852063
1215,4.076029
1216,4.9496994
1217,5.714171
1218,11.425844
1219,3.679274
1220,6.845043
1221,2.2498217
1222,3.192356
1223,5.70161
1224,4.035429
1225,3.20766
1226,8.272863
1227,6.6785064
1228,7.0622044
1229,5.85252
1230,4.4718113
1231,6.0518465
1232,3.6162908
1233,4.1464334
1234,6.0390406
1235,2.4222918
1236,2.8005967
1237,2.5217083
1238,8.322953
1239,1.1536771
1240,4.107951
1241,2.1550484
1242,6.8143034
1243,0.73336554
1244,3.2485528
1245,6.958506
1246,4.8805614
1247,6.356366
1248,5.5148277
1249,4.9195805
1250,4.644771
1251,4.5351872
1252,7.8758187
1253,2.685394
1254,10.947487
1255,7.0171685
1256,9.641712
1257,6.8513374
1258,7.321406
1259,7.440404
1260,10.434483
1261,4.231605
1262,12.368715
1263,10.295637
1264,10.511486
1265,6.895886
1266,10.8114395
1267,3.885107
1268,13.681188
1269,8.027179
1270,11.204262
1271,15.430767
1272,17.046637
1273,15.333042
1274,14.805447
1275,8.73655
1276,11.717899
1277,20.216608
1278,15.520272
1279,12.303581
1280,16.9456
1281,19.36811
1282,12.189947
1283,6.8858867
1284,4.894557
1285,11.455936
1286,15.77652
1287,13.442265
1288,4.6926346
1289,6.444272
1290,11.102837
1291,9.64553
1292,3.5817745
1293,4.799365
1294,12.049367
1295,14.402056
1296,11.097858
1297,8.619462
1298,11.784446
1299,11.279914
1300,14.573988
1301,8.175639
1302,12.365302
1303,11.569537
1304,18.173115
1305,24.435423
1306,15.4433365
1307,20.147842
1308,11.062607
1309,16.640125
1310,19.996456
1311,22.745258
1312,28.84824
1313,25.424309
1314,20.90779
1315,21.92005
1316,21.21508
1317,17.136751
1318,17.334564
1319,21.381231
1320,29.347927
1321,25.767612
1322,31.305283
1323,16.001282
1324,13.465446
1325,12.345378
1326,16.013037
1327,21.803535
1328,34.21873
1329,32.317017
1330,33.75119
1331,29.875515
1332,24.381493
1333,22.361103
1334,27.385284
1335,40.615837
1336,64.93686
1337,74.43868
1338,93.32068
1339,76.73602
1340,91.68725
1341,293.73862
1342,895.65326
1343,725.5124
1344,758.10034
1345,672.67377
1346,612.57074
1347,523.2782
1348,410.42313
1349,308.59122
1350,216.86993
1351,162.66882
1352,137.8295
1353,111.03859
1354,84.28198
1355,65.43767
1356,51.791737
1357,38.548325
1358,34.734863
1359,34.788498
1360,37.67938
1361,37.529205
1362,16.51771
1363,12.096612
1364,9.646937
1365,12.041709
1366,22.11737
1367,16.183292
1368,14.028478
1369,4.051408
1370,8.251428
1371,14.862123
1372,11.4950285
1373,16.655231
1374,5.5969763
1375,11.858398
1376,7.976249
1377,2.1377203
1378,4.880733
1379,10.480418
1380,4.469941
1381,3.5511155
1382,5.253625
1383,6.432527
1384,5.400364
1385,0.9009962
1386,13.585331
1387,4.492035
1388,3.6787481
1389,5.3894615
1390,5.6104846
1391,8.143099
1392,8.990124
1393,7.573194
1394,13.787948
1395,8.864528
1396,9.546429
1397,10.461315
1398,14.442435
1399,9.413744
1400,11.033593
1401,14.790269
1402,10.91398
1403,10.62047
1404,9.623169
1405,10.887801
1406,9.873805
1407,7.0116267
1408,11.532207
1409,14.623374
1410,3.945835
1411,8.859434
1412,9.588751
1413,9.701692
1414,8.512304
1415,10.572528
1416,8.526245
1417,10.670262
1418,5.151274
1419,5.90914
1420,17.911222
1421,8.575731
1422,9.749055
1423,7.105578
1424,8.140996
1425,6.184534
1426,7.1592035
1427,7.8717446
1428,14.834831
1429,10.228167
1430,12.676806
1431,4.3075147
1432,6.9497313
1433,13.330494
1434,10.167255
1435,9.2543125
1436,9.683233
1437,7.283154
1438,8.321675
1439,8.710448
1440,9.282016
1441,11.327918
1442,9.006041
1443,10.331449
1444,7.389058
1445,9.211147
1446,10.120604
1447,2.0950408
1448,10.766821
1449,10.629385
1450,3.5712764
1451,5.919644
1452,3.6043212
1453,8.370804
1454,4.8463078
1455,5.73674
1456,9.975328
1457,4.615583
1458,12.084505
1459,10.892549
1460,10.965791
1461,6.803478
1462,1.8941177
1463,4.709929
1464,8.580636
1465,9.545636
1466,7.760632
1467,11.384855
1468,10.074679
1469,5.885539
1470,1.6124859
1471,7.134478
1472,5.3313003
1473,10.015759
1474,20.95413
1475,11.780067
1476,14.464589
1477,4.7102304
1478,6.258932
1479,7.524856
1480,5.2288375
1481,8.962896
1482,9.399644
1483,1.8520619
1484,4.4390764
1485,1.5082355
1486,6.475318
1487,5.587476
1488,2.2110813
1489,4.150442
1490,12.542957
1491,6.898097
1492,8.211123
1493,8.153049
1494,8.194921
1495,7.235002
1496,8.817842
1497,2.382683
1498,8.800635
1499,9.741624
1500,2.1347723
1501,6.1544576
1502,6.548744
1503,8.03369
1504,7.2295027
1505,5.241701
1506,5.12302
1507,7.199642
1508,11.50558
1509,11.720869
1510,9.069641
1511,8.642702
1512,6.474693
1513,9.231736
1514,7.808688
1515,6.7439284
1516,2.9958434
1517,6.768923
1518,12.676553
1519,4.5879316
1520,9.210927
1521,8.849894
1522,9.554414
1523,2.9684856
1524,5.8064995
1525,8.116012
1526,7.600939
1527,1.5282506
1528,6.572272
1529,5.1814275
1530,2.4017537
1531,6.35968
1532,9.358138
1533,13.085363
1534,7.3767567
1535,7.1171823
1536,5.343963
1537,10.6796055
1538,5.1627426
1539,5.7678127
1540,8.258098
1541,3.811154
1542,2.484228
1543,10.110895
1544,5.9939685
1545,9.898539
1546,14.71834
1547,10.409061
1548,8.106695
1549,8.721421
1550,6.267306
1551,8.207168
1552,11.170006
1553,10.964307
1554,10.6755295
1555,8.24515
1556,8.612148
1557,9.888806
1558,14.931644
1559,9.897293
1560,11.200208
1561,5.478254
1562,13.464655
1563,13.906425
1564,9.904091
1565,13.506494
1566,10.964078
1567,15.536217
1568,13.36637
1569,11.139632
1570,18.322357
1571,12.529322
1572,12.702699
1573,17.698307
1574,8.20395
1575,19.281681
1576,16.009209
1577,16.141184
1578,19.606033
1579,18.438766
1580,17.179281
1581,22.486925
1582,18.691256
1583,19.17021
1584,20.137707
1585,19.599579
1586,20.957117
1587,17.264055
1588,20.522968
1589,26.45132
1590,17.867262
1591,21.350904
1592,25.360483
1593,28.317823
1594,27.334652
1595,30.93255
1596,27.483168
1597,26.789005
1598,15.213082
1599,14.535714
1600,17.140615
1601,26.41376
1602,40.21618
1603,16.816343
1604,27.876787
1605,36.9266
1606,37.18264
1607,20.499355
1608,34.473804
1609,78.02633
1610,382.05704
1611,604.2004
1612,505.35934
1613,503.01987
1614,433.72406
1615,466.67712
1616,467.03113
1617,396.51523
1618,300.54373
1619,246.4903
1620,197.4505
1621,219.25851
1622,169.5745
1623,123.70066
1624,87.33295
1625,62.091583
1626,47.412766
1627,40.014294
1628,41.236603
1629,36.709568
1630,36.665283
1631,28.818764
1632,23.919851
1633,18.352732
1634,17.10284
1635,16.172611
1636,22.31129
1637,24.717918
1638,28.737633
1639,25.372385
1640,24.520128
1641,17.481266
1642,15.913318
1643,18.281004
1644,13.676083
1645,29.402357
1646,21.25466
1647,20.930517
1648,13.567758
1649,13.142671
1650,14.828221
1651,16.26713
1652,13.8542385
1653,15.21244
1654,22.731579
1655,10.706204
1656,11.124969
1657,17.388
1658,7.122249
1659,10.211524
1660,6.370005
1661,14.840095
1662,11.913578
1663,8.457688
1664,5.8012924
1665,6.920097
1666,1.705651
1667,2.7773976
1668,9.175766
1669,7.180226
1670,4.086132
1671,9.998121
1672,9.936426
1673,6.154854
1674,7.03955
1675,4.369518
1676,4.276436
1677,6.1262026
1678,7.846266
1679,6.7492633
1680,5.8523674
1681,12.07268
1682,7.652259
1683,2.5040941
1684,5.686154
1685,5.0489283
1686,5.1617312
1687,7.99837
1688,7.5664873
1689,9.120377
1690,10.110032
1691,5.9030323
1692,7.172385
1693,4.049603
1694,3.483482
1695,5.1712637
1696,7.614634
1697,8.013278
1698,7.8728814
1699,4.140746
1700,6.098627
1701,4.111822
1702,4.9397035
1703,7.7679057
1704,9.534674
1705,11.558985
1706,9.060616
1707,9.58977
1708,1.211344
1709,4.4024305
1710,7.65855
1711,2.560426
1712,8.1910305
1713,9.427827
1714,7.2985663
1715,7.60805
1716,5.601824
1717,7.3306117
1718,5.684984
1719,2.4769177
1720,9.179995
1721,0.632533
1722,8.455311
1723,11.410639
1724,7.727326
1725,1.974878
1726,3.8279738
1727,8.428746
1728,3.6504996
1729,7.577981
1730,6.1102223
1731,4.927689
1732,3.8347037
1733,6.1637216
1734,4.1841626
1735,2.328968
1736,6.6985955
1737,2.309162
1738,6.040058
1739,7.363934
1740,9.336565
1741,6.6988277
1742,6.014176
1743,3.4113216
1744,6.1504498
1745,5.3802857
1746,7.687128
1747,6.6035075
1748,5.9974084
1749,7.7294564
1750,5.277028
1751,1.3026668
1752,3.709356
1753,5.88004
1754,2.6637998
1755,8.386211
1756,7.0218463
1757,6.487932
1758,6.0352187
1759,3.5062737
1760,5.4635925
1761,6.319451
1762,7.3052874
1763,11.7268505
1764,9.097371
1765,7.4502025
1766,9.183491
1767,6.859513
1768,7.014845
1769,7.069242
1770,6.1732354
1771,6.354131
1772,3.330945
1773,10.467802
1774,9.634933
1775,1.7728149
1776,3.4601996
1777,3.0439875
1778,6.556405
1779,7.6948447
1780,8.059524
1781,8.768845
1782,6.931337
1783,4.810837
1784,2.2398038
1785,4.9332585
1786,3.5838885
1787,6.3623385
1788,10.699036
1789,6.57712
1790,6.9834356
1791,11.066265
1792,6.6717925
1793,6.2575436
1794,5.2278676
1795,10.975945
1796,10.020079
1797,5.3889475
1798,6.7919965
1799,2.2205245
1800,2.6463168
1801,1.7980797
1802,6.3617764
1803,9.324453
1804,7.487072
1805,6.2438974
1806,4.1572857
1807,5.047333
1808,3.7541685
1809,4.3730254
1810,3.0797448
1811,2.2866507
1812,5.628894
1813,2.4454203
1814,9.065447
1815,7.6500597
1816,3.453843
1817,4.015342
1818,6.720544
1819,1.9472462
1820,5.462486
1821,3.1597455
1822,6.16346
1823,1.118183
1824,0.88108426
1825,5.2548494
1826,3.2505624
1827,1.9051424
1828,5.4296556
1829,6.8672724
1830,0.9903755
1831,2.301633
