,0
644,1.8382403e-08
645,2.3241519e-08
646,2.4153994e-08
647,2.1814285e-08
648,2.2630902e-08
649,2.5251138e-08
650,2.8942619e-08
651,4.2148574e-08
652,4.5460222e-08
653,2.0385695e-08
654,1.8539971e-08
655,4.436754e-09
656,1.171862e-09
657,1.5283083e-08
658,9.807815e-09
659,1.2805633e-08
660,8.306651e-09
661,2.2781599e-08
662,1.4965748e-08
663,1.3732564e-08
664,1.3092047e-08
665,6.7920065e-09
666,1.1103249e-08
667,1.2450236e-08
668,2.3247734e-08
669,2.0641252e-08
670,1.8303018e-08
671,2.2426198e-08
672,2.6932097e-08
673,1.8565556e-08
674,2.0653411e-08
675,6.310411e-08
676,7.862896e-08
677,8.241049e-08
678,5.9744465e-08
679,6.276488e-08
680,5.35943e-08
681,7.7495365e-08
682,7.362665e-08
683,8.890201e-08
684,7.256054e-08
685,6.545828e-08
686,5.450599e-08
687,5.012857e-08
688,4.2106922e-08
689,6.488489e-08
690,5.5650595e-08
691,3.33804e-08
692,4.3433108e-08
693,3.40019e-08
694,3.9350116e-08
695,2.544143e-08
696,2.357234e-08
697,3.2358347e-08
698,2.5265356e-08
699,1.5627297e-08
700,1.0862345e-08
701,1.3296665e-08
702,2.2067555e-08
703,7.522512e-09
704,7.406966e-09
705,9.101042e-09
706,1.3185426e-08
707,1.227013e-08
708,8.22523e-09
709,5.8829515e-09
710,4.8715694e-09
711,7.2518374e-09
712,4.496995e-09
713,1.9393807e-09
714,1.6094133e-09
715,2.3951054e-09
716,8.431348e-10
717,3.3162844e-09
718,7.936528e-09
719,1.4806452e-08
720,2.5560865e-08
721,1.8428375e-08
722,1.5791843e-08
723,1.8978843e-08
